Rank,Term,P-value,Z-score,Combined score,Overlapping genes,Adjusted p-value,Old p-value,Old adjusted p-value
582,regulation of BMP signaling pathway (GO:0030510),0.11478607601940617,8.556129032258065,18.52132495692828,['LRP2'],0.13974811652362634,0,0
583,positive regulation of growth (GO:0045927),0.11478607601940617,8.556129032258065,18.52132495692828,['EGFR'],0.13974811652362634,0,0
584,positive regulation of interleukin-6 production (GO:0032755),0.11478607601940617,8.556129032258065,18.52132495692828,['AGER'],0.13974811652362634,0,0
585,purine ribonucleotide metabolic process (GO:0009150),0.11620781868289008,8.443123938879456,18.172770157794304,['HPRT1'],0.14051659708084158,0,0
586,cellular response to UV (GO:0034644),0.11620781868289008,8.443123938879456,18.172770157794304,['MMP3'],0.14051659708084158,0,0
587,positive regulation of tumor necrosis factor production (GO:0032760),0.11620781868289008,8.443123938879456,18.172770157794304,['AGER'],0.14051659708084158,0,0
588,phosphatidylcholine metabolic process (GO:0046470),0.11620781868289008,8.443123938879456,18.172770157794304,['ABCA3'],0.14051659708084158,0,0
589,protein transport (GO:0015031),0.117368466697474,3.560581289736603,7.628321113702592,"['TFRC', 'LRP2']",0.1416790828894805,0,0
590,negative regulation of cell cycle (GO:0045786),0.12045978673395467,8.121273989383422,17.18818345180516,['TGFB1'],0.144429862340374,0,0
591,negative regulation of cellular response to growth factor stimulus (GO:0090288),0.12045978673395467,8.121273989383422,17.18818345180516,['LRP2'],0.144429862340374,0,0
592,glycerophospholipid metabolic process (GO:0006650),0.12045978673395467,8.121273989383422,17.18818345180516,['ABCA3'],0.144429862340374,0,0
593,regulation of fat cell differentiation (GO:0045598),0.12045978673395467,8.121273989383422,17.18818345180516,['TGFB1'],0.144429862340374,0,0
594,positive regulation of cellular amide metabolic process (GO:0034250),0.12187270054239317,8.019354838709678,16.87896338040595,['VIM'],0.14563275644645637,0,0
595,positive regulation of tumor necrosis factor superfamily cytokine production (GO:1903557),0.12187270054239317,8.019354838709678,16.87896338040595,['AGER'],0.14563275644645637,0,0
596,negative regulation of cell population proliferation (GO:0008285),0.12263588838394167,3.464367816091954,7.270099092673877,"['TGFB1', 'IGFBP3']",0.14609084728469107,0,0
597,regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0000079),0.12328341543011903,7.919952210274791,16.578593482111685,['EGFR'],0.14609084728469107,0,0
598,cell-cell junction organization (GO:0045216),0.12328341543011903,7.919952210274791,16.578593482111685,['TGFB1'],0.14609084728469107,0,0
599,"regulation of gene expression, epigenetic (GO:0040029)",0.12328341543011903,7.919952210274791,16.578593482111685,['TBP'],0.14609084728469107,0,0
600,ephrin receptor signaling pathway (GO:0048013),0.12328341543011903,7.919952210274791,16.578593482111685,['EPHA7'],0.14609084728469107,0,0
601,long-chain fatty acid metabolic process (GO:0001676),0.12469193472443799,7.822974036191975,16.286720880527042,['ABCD1'],0.14678139998191295,0,0
602,regulation of interleukin-1 beta production (GO:0032651),0.12469193472443799,7.822974036191975,16.286720880527042,['AGER'],0.14678139998191295,0,0
603,peptide metabolic process (GO:0006518),0.12469193472443799,7.822974036191975,16.286720880527042,['HPGDS'],0.14678139998191295,0,0
604,regulation of Notch signaling pathway (GO:0008593),0.12469193472443799,7.822974036191975,16.286720880527042,['EGFR'],0.14678139998191295,0,0
605,regulation of cytokinesis (GO:0032465),0.12609826171752192,7.728332685581034,16.003010739117254,['E2F8'],0.14794697043095392,0,0
606,nuclear export (GO:0051168),0.12609826171752192,7.728332685581034,16.003010739117254,['TGFB1'],0.14794697043095392,0,0
607,positive regulation of endothelial cell migration (GO:0010595),0.12890435205333023,7.54573055028463,15.458822023817966,['TGFB1'],0.15099010594714626,0,0
608,protein targeting to membrane (GO:0006612),0.13030412198836186,7.457614403600901,15.197754270093057,['ABCD1'],0.1523786689699429,0,0
609,sensory perception of mechanical stimulus (GO:0050954),0.13170171278586743,7.371523915461624,14.943668757154354,['LRP2'],0.15350806195205202,0,0
610,metal ion transport (GO:0030001),0.13170171278586743,7.371523915461624,14.943668757154354,['LRP2'],0.15350806195205202,0,0
611,regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043281),0.13309712776754717,7.287390029325513,14.696305546345435,['EPHA7'],0.15437529827524638,0,0
612,transforming growth factor beta receptor signaling pathway (GO:0007179),0.13309712776754717,7.287390029325513,14.696305546345435,['TGFB1'],0.15437529827524638,0,0
613,protein import (GO:0017038),0.13309712776754717,7.287390029325513,14.696305546345435,['ABCD1'],0.15437529827524638,0,0
614,sensory perception of sound (GO:0007605),0.13588144335024377,7.124731182795699,14.220767606966223,['LRP2'],0.15729345127895647,0,0
615,transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169),0.13605551692905518,3.244776119402985,6.4723298232288755,"['EPHA7', 'EGFR']",0.15729345127895647,0,0
616,retinoid metabolic process (GO:0001523),0.1372703504831446,7.046082949308755,13.992132211437525,['LRP2'],0.1581834995032671,0,0
617,positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090100),0.1372703504831446,7.046082949308755,13.992132211437525,['TGFB1'],0.1581834995032671,0,0
618,hemopoiesis (GO:0030097),0.14004167979008805,6.893860561914672,13.552055795836344,['TGFB1'],0.1611159131565576,0,0
619,cellular transition metal ion homeostasis (GO:0046916),0.1428043841681324,6.74804753820034,13.1335867781803,['TFRC'],0.16402894530459153,0,0
620,organelle organization (GO:0006996),0.14481571215522615,3.118022328548644,6.024933640854498,"['ABCA3', 'ABCD1']",0.16607092151994482,0,0
621,regulation of neuron apoptotic process (GO:0043523),0.1455584895854472,6.608247422680412,12.73526431256762,['EPHA7'],0.16665392285870043,0,0
622,response to UV (GO:0009411),0.14693232576119952,6.540487162606978,12.54323618558598,['EGFR'],0.16768681158300622,0,0
623,positive regulation of stress-activated MAPK cascade (GO:0032874),0.14693232576119952,6.540487162606978,12.54323618558598,['AGER'],0.16768681158300622,0,0
624,positive regulation of translation (GO:0045727),0.14830402193397793,6.474095796676441,12.355752978101908,['VIM'],0.16898102499208062,0,0
625,epithelial cell differentiation (GO:0030855),0.14967358130234698,6.409032258064516,12.172665230735028,['E2F8'],0.16972554434763748,0,0
626,positive regulation of cell cycle process (GO:0090068),0.14967358130234698,6.409032258064516,12.172665230735028,['E2F8'],0.16972554434763748,0,0
627,positive regulation of protein localization to membrane (GO:1905477),0.14967358130234698,6.409032258064516,12.172665230735028,['EGFR'],0.16972554434763748,0,0
628,positive regulation of cell growth (GO:0030307),0.1510410070630034,6.345257106355797,11.993829786564023,['EGFR'],0.170460565113961,0,0
629,calcium-mediated signaling (GO:0019722),0.1510410070630034,6.345257106355797,11.993829786564023,['EGFR'],0.170460565113961,0,0
630,regulation of protein catabolic process (GO:0042176),0.1510410070630034,6.345257106355797,11.993829786564023,['EGFR'],0.170460565113961,0,0
631,positive regulation of cellular metabolic process (GO:0031325),0.15513051500504998,6.161290322580645,11.48149356321832,['TGFB1'],0.17479840914198183,0,0
632,regulation of phosphatidylinositol 3-kinase signaling (GO:0014066),0.15648943856141306,6.102304147465437,11.318350870830447,['EGFR'],0.1760506183815897,0,0
633,modulation of chemical synaptic transmission (GO:0050804),0.1605535167136132,5.931899641577061,10.850203457827575,['AGER'],0.18033736237500628,0,0
634,regulation of interleukin-6 production (GO:0032675),0.16190398922127963,5.877182598401894,10.70089066901795,['AGER'],0.18156740747055175,0,0
635,sulfur compound biosynthetic process (GO:0044272),0.1659427906060538,5.71889400921659,10.27177521427218,['HPGDS'],0.1858036600329201,0,0
636,negative regulation of cell motility (GO:2000146),0.1672848629296778,5.66799885812161,10.134705905348625,['NKX2-1'],0.18642560743417075,0,0
637,response to lipid (GO:0033993),0.1672848629296778,5.66799885812161,10.134705905348625,['TGFB1'],0.18642560743417075,0,0
638,cellular response to transforming growth factor beta stimulus (GO:0071560),0.1672848629296778,5.66799885812161,10.134705905348625,['TGFB1'],0.18642560743417075,0,0
639,cellular response to molecule of bacterial origin (GO:0071219),0.16862484312343312,5.6179966044142615,10.000477186478681,['VIM'],0.18733166165743897,0,0
640,positive regulation of protein metabolic process (GO:0051247),0.16862484312343312,5.6179966044142615,10.000477186478681,['TGFB1'],0.18733166165743897,0,0
641,regulation of cellular response to stress (GO:0080135),0.17263226242989033,5.473118279569892,9.614033582457756,['ABCD1'],0.19148445957512017,0,0
642,positive regulation of cell population proliferation (GO:0008284),0.17520368362744823,2.753672316384181,4.796363170421507,"['TGFB1', 'EGFR']",0.19403398607338893,0,0
643,protein homooligomerization (GO:0051260),0.17662096590321305,5.335483870967742,9.250391309792128,['HPRT1'],0.1952993884248592,0,0
644,epithelium development (GO:0060429),0.17794638927403805,5.291122367368701,9.133921459774644,['TGFB1'],0.19615485701370705,0,0
645,regulation of mRNA catabolic process (GO:0061013),0.17794638927403805,5.291122367368701,9.133921459774644,['VIM'],0.19615485701370705,0,0
646,regulation of anatomical structure morphogenesis (GO:0022603),0.17926974564252848,5.24748810153358,9.019716544017555,['TGFB1'],0.19700276530423144,0,0
647,positive regulation of epithelial cell proliferation (GO:0050679),0.17926974564252848,5.24748810153358,9.019716544017555,['EGFR'],0.19700276530423144,0,0
648,regulation of tumor necrosis factor production (GO:0032680),0.1805910381285544,5.20456333595594,8.90771560432999,['AGER'],0.19814850016883054,0,0
649,cellular response to oxidative stress (GO:0034599),0.18191026983754094,5.1623309053069715,8.797859785682565,['EGFR'],0.1986761933248719,0,0
650,regulation of phosphorylation (GO:0042325),0.18191026983754094,5.1623309053069715,8.797859785682565,['EGFR'],0.1986761933248719,0,0
651,regulation of protein secretion (GO:0050708),0.18191026983754094,5.1623309053069715,8.797859785682565,['TGFB1'],0.1986761933248719,0,0
652,negative regulation of cell growth (GO:0030308),0.18322744388693443,5.120774193548387,8.69009224701801,['TGFB1'],0.1991968082624012,0,0
653,negative regulation of growth (GO:0045926),0.18322744388693443,5.120774193548387,8.69009224701801,['TGFB1'],0.1991968082624012,0,0
654,circulatory system development (GO:0072359),0.18322744388693443,5.120774193548387,8.69009224701801,['TGFB1'],0.1991968082624012,0,0
655,plasma membrane bounded cell projection organization (GO:0120036),0.18585563138514483,5.039624079248158,8.480604219435017,['AGER'],0.20174557849593586,0,0
656,muscle contraction (GO:0006936),0.1871666510394976,5.0,8.378779384825433,['VIM'],0.20285897696506522,0,0
657,protein glycosylation (GO:0006486),0.1884756254328836,4.960990247561891,8.278833990827648,['MGAT4A'],0.20396677272873706,0,0
658,cellular response to metal ion (GO:0071248),0.18978255763675178,4.922580645161291,8.18072008774948,['EGFR'],0.20506899465004638,0,0
659,regulation of cell adhesion (GO:0030155),0.19239030783275093,4.847507331378299,7.9898027289773035,['EPHA7'],0.20725683161982716,0,0
660,transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0007178),0.19239030783275093,4.847507331378299,7.9898027289773035,['TGFB1'],0.20725683161982716,0,0
661,positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731),0.19369113199140894,4.810817365995634,7.896910964062867,['TGFB1'],0.2083425035490042,0,0
662,regulation of cellular component organization (GO:0051128),0.20016486587288396,4.635343618513324,7.45647828097274,['TFRC'],0.21465643987273075,0,0
663,positive regulation of response to external stimulus (GO:0032103),0.20016486587288396,4.635343618513324,7.45647828097274,['TGFB1'],0.21465643987273075,0,0
664,neuron projection morphogenesis (GO:0048812),0.2014535566507171,4.6017637502900905,7.3729293707259895,['LRP2'],0.21538868989272159,0,0
665,transcription initiation from RNA polymerase II promoter (GO:0006367),0.2014535566507171,4.6017637502900905,7.3729293707259895,['TBP'],0.21538868989272159,0,0
666,positive regulation of cellular catabolic process (GO:0031331),0.2027402359055986,4.568663594470046,7.290809260971931,['ABCD1'],0.2164389004938147,0,0
667,neuron development (GO:0048666),0.2053075719151476,4.503861880963199,7.130721638350521,['AGER'],0.218196836519686,0,0
668,nitrogen compound transport (GO:0071705),0.2053075719151476,4.503861880963199,7.130721638350521,['LRP2'],0.218196836519686,0,0
669,monocarboxylic acid metabolic process (GO:0032787),0.2053075719151476,4.503861880963199,7.130721638350521,['AMACR'],0.218196836519686,0,0
670,regulation of mRNA stability (GO:0043488),0.20914356509961085,4.410011123470523,6.900495882085548,['VIM'],0.22194190266540795,0,0
671,positive regulation of intracellular protein transport (GO:0090316),0.2116909219518788,4.3495720868992755,6.753267338040025,['TGFB1'],0.22431035098030674,0,0
672,dephosphorylation (GO:0016311),0.21802458770746805,4.205432937181664,6.4054943909297215,['THNSL2'],0.2306778003869193,0,0
673,regulation of signal transduction by p53 class mediator (GO:1901796),0.221801094523886,4.1234131113423516,6.209754047559599,['TBP'],0.23397711900071652,0,0
674,regulation of cell differentiation (GO:0045595),0.221801094523886,4.1234131113423516,6.209754047559599,['TGFB1'],0.23397711900071652,0,0
675,organonitrogen compound biosynthetic process (GO:1901566),0.22430894349470423,4.070474625025684,6.0842644656422,['HPGDS'],0.2362720871477551,0,0
676,response to lipopolysaccharide (GO:0032496),0.22555993019595003,4.044507962433646,6.022957453298545,['VIM'],0.23688790305660334,0,0
677,protein autophosphorylation (GO:0046777),0.22555993019595003,4.044507962433646,6.022957453298545,['EGFR'],0.23688790305660334,0,0
678,negative regulation of cellular process (GO:0048523),0.22900265644749349,2.293617021276596,3.380841204170705,"['TGFB1', 'IGFBP3']",0.24014880344272546,0,0
679,heart development (GO:0007507),0.23178560428773767,3.919453789827825,5.730015891945766,['TGFB1'],0.24270922628657068,0,0
680,cellular protein-containing complex assembly (GO:0034622),0.23673120883000187,3.824802008885455,5.510889177940895,['TGFB1'],0.24715989644365832,0,0
681,"DNA-templated transcription, initiation (GO:0006352)",0.23673120883000187,3.824802008885455,5.510889177940895,['TBP'],0.24715989644365832,0,0
682,positive regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043123),0.24042015667947883,3.7567362428842506,5.354728745191807,['TFRC'],0.2502763270850797,0,0
683,neuron projection development (GO:0031175),0.24042015667947883,3.7567362428842506,5.354728745191807,['AGER'],0.2502763270850797,0,0
684,cation transport (GO:0006812),0.2440918300709769,3.691031139287712,5.205131871458538,['LRP2'],0.2537270338895681,0,0
685,regulation of gene expression (GO:0010468),0.2475705222539068,1.8163056018459172,2.535671233728019,"['TGFB1', 'TFRC', 'NKX2-1']",0.25677496275235984,0,0
686,positive regulation of developmental process (GO:0051094),0.2477463072406735,3.627565982404692,5.061724233694966,['TFRC'],0.25677496275235984,0,0
687,regulation of translation (GO:0006417),0.2489606584102222,3.60688901038819,5.015236312164995,['VIM'],0.2572834711187034,0,0
688,regulation of mitotic cell cycle (GO:0007346),0.2489606584102222,3.60688901038819,5.015236312164995,['TGFB1'],0.2572834711187034,0,0
689,antigen receptor-mediated signaling pathway (GO:0050851),0.25740810119002,3.4684431977559607,4.706998289060813,['CD38'],0.26562722778824993,0,0
690,positive regulation of cellular process (GO:0048522),0.2642001337468874,2.070090957731407,2.7553912171084423,"['TGFB1', 'EGFR']",0.2722410073826622,0,0
691,negative regulation of macromolecule metabolic process (GO:0010605),0.26813393790922796,3.3051980611733245,4.35052860647553,['TGFB1'],0.27549599689806514,0,0
692,regulation of programmed cell death (GO:0043067),0.26813393790922796,3.3051980611733245,4.35052860647553,['IGFBP3'],0.27549599689806514,0,0
693,axon guidance (GO:0007411),0.2787096262643759,3.156499520919834,4.032695825584145,['EPHA7'],0.2859488373361779,0,0
694,regulation of inflammatory response (GO:0050727),0.2822018418976902,3.1098347757671125,3.9343537057957945,['MMP3'],0.2891145671314953,0,0
695,"regulation of transcription, DNA-templated (GO:0006355)",0.28659384880421857,1.4663457562073015,1.8324764938114022,"['TGFB1', 'NKX2-1', 'CD38', 'EGFR', 'E2F8']",0.29319169280546675,0,0
696,"transcription, DNA-templated (GO:0006351)",0.2994186710458459,2.8956011730205278,3.4918414972469716,['TBP'],0.3055259939610435,0,0
697,negative regulation of transcription by RNA polymerase II (GO:0000122),0.2995100109575912,1.8852394916911046,2.2728587506104376,"['NKX2-1', 'E2F8']",0.3055259939610435,0,0
698,regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043122),0.3028137032176866,2.856212932156806,3.4121390865381307,['TFRC'],0.30845349998248595,0,0
699,inflammatory response (GO:0006954),0.3095560178366826,2.780532469361882,3.260497442138033,['TGFB1'],0.3148702842373123,0,0
700,axonogenesis (GO:0007409),0.32065308142855353,2.662842488864894,3.028705020078628,['EPHA7'],0.325691915565288,0,0
701,positive regulation of programmed cell death (GO:0043068),0.3695129329429135,2.227843803056027,2.217973425761862,['IGFBP3'],0.3747841588051519,0,0
702,regulation of cell cycle (GO:0051726),0.379674927491886,2.1512301804264626,2.0833370253741332,['TGFB1'],0.384542554767423,0,0
703,innate immune response (GO:0045087),0.38569576981746995,2.107705497803022,2.0080244778144176,['AGER'],0.3900849108680244,0,0
704,transcription by RNA polymerase II (GO:0006366),0.40342058001208037,1.9869552027505308,1.803709527594302,['TBP'],0.4074318641883369,0,0
705,negative regulation of gene expression (GO:0010629),0.4053591439717669,1.974374434730178,1.7828242393674685,['TGFB1'],0.4088090090268458,0,0
706,cellular protein localization (GO:0034613),0.4120961781902375,1.931549960660897,1.712316171130387,['EGFR'],0.4150147063643893,0,0
707,intracellular protein transport (GO:0006886),0.4187592434471577,1.890515166104959,1.6456161719610416,['TGFB1'],0.4211284612318658,0,0
708,supramolecular fiber organization (GO:0097435),0.43279180661317995,1.808110599078341,1.5142898833626022,['VIM'],0.43462567020052395,0,0
709,regulation of transcription by RNA polymerase II (GO:0006357),0.4764313112639387,1.1525885558583107,0.8545657141837488,"['TGFB1', 'NKX2-1', 'EGFR', 'E2F8']",0.47777526418710914,0,0
710,organelle assembly (GO:0070925),0.4973527655813763,1.4869141813755327,1.0385437073469532,['ABCA3'],0.4980532624343078,0,0
711,nervous system development (GO:0007399),0.5151324892473516,1.4119774338203386,0.9366086159805339,['TGFB1'],0.5151324892473516,0,0
